  56    C    6.24430204558662    6.24429045980544    0.89516808715919     2.0     2.0
  57    N    3.49663585224144    3.49667771906438    3.49043812554067     4.0     1.0
  58    C    3.54955575518087    5.39034784877755    5.43346095622485     3.0     1.0
  59    C    5.39030912361003    3.54980856404162    5.43324645018135     3.0     1.0
  60    C    5.42965359697524    5.42943211425176    3.50489594861105     3.0     1.0
  61    V    4.45645587590205    4.45655839706181    4.44035786711986     0.0     0.0
  62    C    4.46460437560598    6.23500549498394    6.24492308289280     2.0     2.0
  63    C    6.23505756592327    4.46467370470967    6.24486492936099     2.0     2.0
  64    C    6.24100234192446    6.24089053835554    4.45600673245626     2.0     2.0
Atoms.SpeciesAndCoordinates>
Atoms.UnitVectors.Unit  Ang
<Atoms.UnitVectors
  7.134000000000000   0.000000000000000   0.000000000000000 
  0.000000000000000   7.134000000000000   0.000000000000000 
  0.000000000000000   0.000000000000000   7.134000000000000 
Atoms.UnitVectors>

#
# SCF or Electronic System
#

scf.XcType                 GGA-PBE     # LDA|LSDA-CA|LSDA-PW
scf.SpinPolarization       on          # On|Off
scf.ElectronicTemperature  500.0       # default=300 (K)
scf.energycutoff           250.0       # default=150 (Ry)
scf.maxIter                100         # default=40
scf.EigenvalueSolver       band        # Recursion|Cluster|Band
scf.lapack.dste            dstevx      # dstevx|dstedc|dstegr,default=dstegr
scf.Kgrid                 5 5 5        # means 4x4x4
scf.Mixing.Type           rmm-diisk    # Simple|Rmm-Diis|Gr-Pulay
scf.Init.Mixing.Weight     0.05        # default=0.30 
scf.Min.Mixing.Weight      0.001       # default=0.001 
scf.Max.Mixing.Weight      0.200       # default=0.40 
scf.Mixing.History         30          # default=5
scf.Mixing.StartPulay      12          # default=6
scf.criterion             1.0e-9       # default=1.0e-6 (Hartree) 
scf.system.charge         -1.0

#
# MD or Geometry Optimization
#

MD.Type                    nomd        # Nomd|Opt|NVE|NVT_VS|NVT_NH
MD.maxIter                 100         # default=1
MD.TimeStep                0.5         # default=0.5 (fs)
MD.Opt.criterion          1.0e-3       # default=1.0e-4 (Hartree/bohr)
